source_id,tweet_ids,label_veracity
500280838710247424,"500280838710247424,500281906362351616,500281916658958337,500281948233674753,500282025543499777,500282169227755520,500282527559720960,500282616289828864,500282726298054656,500282858737778688,500283003323842560,500283123532570624,500283424477687808,500283973239865345,500284023340818433,500284153674219521,500284160100294657,500284241985683456,500284352832757760,500284524971188224,500284605770235904,500284767196430337,500284857650782209,500284989565448192,500284990345981952,500285250791288832,500285261813940224,500285361394708480,500285527820890113,500285795002236928,500285798089252865,500285916494061568,500286345668202497,500286677303058432,500291543631429632,500301459469373440,500302632641396736,500313005855617024,500330934118658048",unverified
500389488217309184,"500389488217309184,500389858243006464,500390243716304896,500390396229615617,500390676802961408,500390764518854656,500390919951351808,500390975819513856,500390996673585152,500391055259598849,500391396910456832,500391932934512640,500392686260879360,500394092484755458,500394428243390465,500395032718110721,500395857473466368,500397204730048512,500399784394764288,500399953295208448,500407103774003201,500409272807985152,500415611449909249,500426909860114432,500458931723202561,500472734573658112,500476059880816640,500478509366915072,500478671451586560,500479810939142144,500670228708462592,500698326720086017,500698984877666304,500741014181531648,500742011834470401,500743658451107842,500757739480842242",unverified
500298752469770240,"500298752469770240,500299301415702528,500299435793219584,500299923980824576,500300182844878848,500300692285038592,500300699738316800,500301171395809281,500301979336593408,500303039589122049,500307435668930561,500310561994047488,500310617686040576,500311633458364416,500321978373656577,500322402656878592,500322539814789121,500322663823589376,500322805083553792,500322928060563457,500323069836410880,500323219556298753,500323593805660160,500323822730747904,500323874140323840,500324120689930241,500324239652958208,500324396285054976,500324564237578240,500324845427916800,500356831542538240,500387816015007744,500397966071693312,500413925020934145,500431611364524033,500439803465592832,500442407830581248,500444523039039488,500451964283789313,500452111692595201,500453921999970304,500454975185879040,500486955692728320,500488971080962048",unverified
499530130487017472,"499530130487017472,499531355651579905,499531869189586945,499532079873261568,499532400293335040,499532679059374081,499532946412687360,499533154219474944,499533162028883969,499533285387960321,499533751513518080,499533764088049664,499534240254803968,499534297662246913,499534535764480000,499536346210652161,499537282177978368,499538310986219520,499538648023719936,499538983215706112,499551016300593152,499610176518119424,499623513435947009,499685061956882433,510533977086500866",unverified
500327106824245249,"500327106824245249,500327239419195392,500327704399331331,500328018087514112,500328023129075712,500328058621280256,500332729008160768,500338745359753216",unverified
500281131057811456,"500281131057811456,500281311852916736,500281337694416896,500281427494043648,500281475141357568,500281613561761793,500281983885672448,500282369023430656,500282611143413763,500282657125572608,500283133674405888,500283216847446016,500283406962663424,500283469864239104,500283678170562561,500283799708499969,500283804272328704,500295061595521024,500308342599061504,500312191090712577,500323392864919552",unverified
499366666300846081,"499366666300846081,499367096875114497,499368327530414080,499369079288123392,499369499662245888,499371059385098240,499372044593930240,499373428592611328,499374160121184257,499378276671176704,499435388508073984,499447049440743424,499628894714986497,499918462295490560,500473967509909504",unverified
500280249629036544,"500280249629036544,500280799766536192,500280982394904576,500281708298895360,500281998166863873,500282038763929600,500283383394476035,500285535882338304,500286668885483521,500287740056178688,500287787925786624,500288402106118144,500288540295852032,500289724318486528,500290321818071042,500290788962865152,500293861848391680,500297205149085696,500299371968094208,500300057468755968,500300359643181056,500300390832041985,500300618645655552,500300809557770240,500300873277652992,500301015481348096,500314097649733633,500321294119084032",unverified
500278045597368320,"500278045597368320,500278540391440385,500278685698519041,500278888216268800,500280315429289985,500280986845073408,500281457391435777,500281543823458304,500289844728565760,500292092032471040,500312413930291201,500335190146056192,500338161370034177",unverified
500394061887709184,"500394061887709184,500394434438389760,500397151739215872,500402881737289728,500403075748618240,500404284219879424,500404371608571905,500408940727762944,500409149977407489,500409234886889473,500410061974290433,500410466213318656,500411534065950721,500411922878328832,500412111369949184,500412280027500544",unverified
500378223977721856,"500378223977721856,500378447597039617,500378498054500352,500379064146751490,500379350563569666,500379398525431809,500379599185125376,500379949463654401,500380991035559937,500381074531569664,500382426909392896,500384398022565888,500385005873680386,500385105337417728,500385293103820800,500387422417338368,500396771345199104",true
500391222075076610,"500391222075076610,500392059832770560,500392192167645184,500392623107223552,500392872856649728,500393155066626048,500393320032370688,500393535263481858,500393552946282496,500393643815882752,500393880462692353,500393935223533569,500393982992470016,500394000550215680,500394049501544449,500394093420494849,500394517733068801,500394987373490176,500395008592465921,500395125802278912,500395253300731906,500395293675122688,500395360125464576,500395569760972800,500395581429526528,500395926595596288,500396139305517057,500396146150621185,500396253327687680,500396405614460928,500397394291208192,500397725129531393,500397765881774080,500398468503207936,500398642167947264,500398907415732227,500399140572897280,500399226489434112,500399362183536640,500399685232623616,500399820511535104,500400188541140992,500400549117034497,500401161732886529,500401233212227585,500417601109889024,500418076723396608,500429451323523073,500429697587871745,500431996397846528,500503447544680448,500587418584907776,500727265412386816",unverified
499456140044824576,"499456140044824576,499456558125023233,499456567990026240,499456892595613696,499458379555684353,499460810704302080,499462325544304640,499462501998665730,499462679736496130,499538759076282368,499555936969957376",unverified
498486826269548545,"498486826269548545,498488800717193216,498490564887990272,498493920851288064,498494110228283392,498496491313692673,498496612596191232,498496875692326913,498497405546135552,498497482590937088,498502714289324032,498502827510341632,498546719244578817,498547612740763648,498550990971613185,499398957660127233",unverified
500258409988763649,"500258409988763649,500258777057480706,500258778122420225,500259034755526656,500259232764411904,500260909994885120,500270212198174720,500270734934282240",unverified
500286058664579072,"500286058664579072,500286538878427136,500286680381665282,500287202124103680,500287325621198848,500287363361546240,500287728064688130,500288027705741313,500288040963964928,500288271650684928,500288302100918272,500288489678577664,500289033650446338,500289420730597377,500289557624287234,500289645301989377,500289666290294784,500289833651429376,500289895706144768,500290256928014336,500290288221687808,500290340738592769,500290490382942209,500290579075715072,500290781178261504,500290809678536705,500290943849725952,500293069947015168,500294827351621632,500295232399757312,500295397886025729,500295998753611777,500297053990158336,500297133841731585,500297826510057474,500298076914221056,500298509870837760,500298645494067200,500298817531432961,500300092054974464,500300308145528832,500300875844583424,500301215461548032,500301417869869059,500301956989349888,500302249974059008,500303315843170305,500315069142405120,500316855157137408,500316980130619392,500317606717693952,500317610228342784,500367357198745600,500434967177224193,500588486664409088,500659341801046017,500659434558087168,500661909751103488,500663231338536960",unverified
500347114975944705,"500347114975944705,500347712764518400,500347833774374912,500348365746737152,500348806480035841,500348911404728320,500348984347860992,500350502690115584,500350665315450881,500352847351775234,500354964838166528,500355271332757504,500355777878835200,500356093801795585,500356119932719104,500356297519165440,500356480432754689,500356545730084864,500356692560072704,500356909816631296,500357390299308032,500357394845560835,500357587997831169,500357701827039232,500357862699192321,500357905968033792,500358008979722243,500358410572156928,500358464325947393,500358715992969218,500359294181580800,500359336359518208,500359435911716864,500359448531980288,500360127522693120,500366747506335744,500367139652784128,500367241888944130,500367482679746560,500368286027354113,500368570724155392,500369339628126209,500369701240066048,500371514127310850,500371547496796162,500371833376350208,500372089967476736,500373096860487680,500373700974112768,500374119725031424,500382101930143745,500382921476145152,500384144405192704,500479738964901889,500654216239915008",unverified
500332933098385408,"500332933098385408,500337288564723712,500338356387999745,500338593391341568,500343675575361536,500344654319988741,500344751934406656,500345018926645250,500345416320581632",unverified
500294803402137600,"500294803402137600,500295308572893184,500295400696586240,500295446578085889,500295655458230272,500295853186510848,500296225405415424,500296225678045184,500297035879563265,500297358966808576,500297916553371648,500298399095074816,500298524953939969,500299040655806465,500299170993819649,500299463135858688,500299469372420098,500299799267389440,500299816971546624",unverified
500327120770301952,"500327120770301952,500327508706074624,500327538627837954,500327577031307265,500327622954717184,500327721747349506,500327896670830592,500328537316794368,500329247148609536,500329670232256512,500330092208218114,500332078513520640,500340654841798656,500341555061075968,500345176783458305,500345821272215553,500355260079415296,500489624851324929,500491967097479168",unverified
500381163866062848,"500381163866062848,500384255814299648,500384948826935297,500386447158161408,500387275767681024,500412019531849728,500428718917951488,500429048602845186",unverified
500279189405433858,"500279189405433858,500279402635067393,500279473187860480,500279483732361216,500279528225120256,500279655925293058,500280140560338944,500280380910751745,500280396010229760,500280663065772032,500281136816594944,500285663271718914,500286793632071681,500291697167712258",unverified
500284699546517505,"500284699546517505,500285091394764801,500285141370298368,500285436527661056,500285913906565120,500286059885125632,500286154944827392,500286352605577218,500286470150967296,500286862255464448,500297607475105792,500297892511633408,500299056934289408,500299320676339712,500299770968408064,500365550351290371",unverified
500377906305327104,"500377906305327104,500379221504442370,500379240299122690,500379473326665728,500379811974774784,500382569746030592,500387049543725056,500393198603489280,500394742966808576,500402817065320448,500404172140085248,500415275884244992,500419588199571456,500463618480037889,500544598268063744,500557666528542720",unverified
500290456845299714,"500290456845299714,500291600501600258,500291870736412672,500293253510754304,500293362055151616,500294975481843712,500297423047376897,500297571856678912,500297602231853057,500297717432594432,500297784134606849,500297800354377730,500297879831838720,500297910047604736,500297973905895424,500298114675539968,500298324365160450,500298472785182720,500298596772622336,500298800947142656,500299687090335744,500299937771692032,500303314106720256,500303419027247104,500303660220706821,500303880820117504,500304092296912897,500304836798472192,500305311647817729,500305543802519553,500306310450003968,500306603233386496,500306606597636096,500306749090324480,500306929412210688,500307149398876160,500308754194497537",unverified
498430783699554305,"498430783699554305,498432131669192704,498433698149056513,498440508256292864,498448178270990336,498448625643831296,498451864112074752,498452460881870848,498452989930401792,498453364045529088,498453873124970496,498454395248721920,498455038701092864,498455687836758016,498456361286795265,498465487635099648,498471393538093056,498474828278804481,498488174923227136,498488821197991937,498504798971650049,498521904396115971",true
500319675797209088,"500319675797209088,500320165142495232,500322693460131841,500340602236833792,500341644873723905,500348187656601600,500348247677104128,500574128609312769,500714300046974976,500714325472866304,500715098583736320",unverified
500363740311982081,"500363740311982081,500363869081337856,500363997779361792,500364600668602369,500364933864103937,500364949215256577,500365021965455360,500365432902393859,500365784757968898,500366091659784192,500366118234882048,500368681806073856,500368731764424704,500368855051804672,500369014195896320,500370900513202176,500373718464757760,500387022318874624,500391119566282753,500396711127154688",unverified
500363126294863876,"500363126294863876,500363420689248256,500363941114298368,500364276281122817,500382947229581312,500383873482891264,500385377656377346,500387635429642240",unverified
500377145349521411,"500377145349521411,500377411469733889,500377826722201600,500378287898918912,500378499891605505,500379102353047553,500379220426907648,500379602435731456,500386025412104192,500386677513154560,500387065650241536,500387923372425216,500398105162821634,500407313715302400,501806249264959488",unverified
500307001629745152,"500307001629745152,500309015981989888,500310256598011904,500310883684208640,500311158138884096,500311506676756480,500311885120819200,500312144421089281,500313720145207297,500313920301588480,500314894063767553,500315038541156352,500315174633766912,500315190529773570,500315733633806336,500316587333652480,500318794862960640,500319011955949569,500319116776198144,500320052449914880,500320131239518209,500320369056948224,500320401369870336,500320501475332096,500320602520293376,500320630156189697,500320873086476288,500320974697693185,500321014816210944,500321053197864961,500321227597021184,500321405540786176,500321569907150848,500322465323974656,500322706760691712,500323321519800321,500378492488253440,500379159965618178,500379294284001282,500379521900503040,500380753272635392,500381689399369730,500381784425512960,500383364084686849,500383616283975680,500384077481259008,500384522840453120,500384718496747520,500384869419978752,500384895319818240,500385150468116480,500385201181052928,500385684285190144,500385894134992896,500385933523304448,500386029791371267,500386143943139332,500387313050845184,500389863561388032,500392542853406720,500392633760759808,500399398132523009,500399589417963521,500399816954753024,500400101097889792,500400605035507712,500400629739573250,500400890126155777,500401666454065154,500402352919445504,500402902662262784,500404864443105280,500405250755690496,500405555282726912,500405661864566784,500405818769285120,500405868244910081,500405947253006339,500406011543703552,500406172155777025,500406679176241153,500406892644937728,500407281486663680,500407571153694720,500415054559203329,500415239163101184,500415578373627904",unverified
500371149713178625,"500371149713178625,500371435127185409,500371534913871874,500371565641756673,500371613087326209,500371896295120896,500371968831787009,500372355521462272,500372393890557952,500372596832350208,500374020744019969,500374875253391360,500375314128572416,500382019109810176,500472043205173248,500477494307618816,500487734914723840,500498433279811585,500516393305907200,500613335541239809,500619773873770496",unverified
500303431928922113,"500303431928922113,500303711533408257,500304691985526787,500304713141600256,500305500441833474,500305625545318400,500306266691219456,500307986775298048,500308000901701632,500308746820927489,500320646396518400,500327481052655617,500327907114246148,500328120709570561,500336087613464577,500400826507341825,500646220755251201,500708519583420417",unverified
500413818368184321,"500413818368184321,500414334367830017,500414759502876673,500415249174888448,500416260887166976,500421425908703233,500442891102081024,500484108993458176,500500740163383299,500547984526802944,500636418155098113,500676678956220416,500699046181621760,500702640305868801,500703436103753728,500704429600157696",unverified
500280422295937024,"500280422295937024,500281136439103489,500281906320404480,500282011982913539,500282657037496320,500283535769759744,500283809989132288,500283944089423872,500284024162488321,500284169382289409,500289950735400961,500290872479449089,500291568361041920",unverified
500378522788315137,"500378522788315137,500378835339476994,500378925021687808,500381422150905856,500382765934604291,500383170462621697,500383183217913856,500383351828525056,500383587552985090,500384126151573505,500384618496163840,500386770857758721,500386880635301889,500393289074638848,500396365986689025,500400593576669185,500406324644294657,500418698532777985,500418749548093441,501756572952166400,501757171122839552",unverified
500319801344929795,"500319801344929795,500320311997640704,500320354892795904,500321279208341504,500322285883228162,500322303717441536,500325331442892800,500325872583200770,500326334464544769,500331349421879297,500337293375197184,500341401583104000,500348857705041920,500350142122577920,500448504058093568,501466955564740609,501469191216840704",unverified
500354773133299713,"500354773133299713,500354972366942210,500355119183982595,500355125517361153,500355126666600448,500355191645171712,500355274352234496,500355631627632641,500356049766219777,500356143739576320,500356193731481600,500356419921510400,500356467548250112,500356749342560256,500356990917681152,500357119804444673,500357475762466816,500357628384788480,500358331073318912,500363247355457536,500365775128248320,500367331424751616,500378624113909760,500382451324440576,500386459468439552",unverified
500341884678836224,"500341884678836224,500342822059646976,500343086988677120,500344330046152705,500346621801295872,500349107672580096,500386248284831746,500405557602553857,500460605686677504,500489755373862913",unverified
500298588992593920,"500298588992593920,500299056368066561,500299595046334466,500299885514481664,500300215325188097,500300533261799426,500300913312288768,500300962280402944,500301536627400704,500301648410185728,500301689862098946,500301841079754753,500301962701983744,500301974768607232,500302120181325824,500302322623586304,500302489728876546,500303163552198657,500303221605552128",unverified
905600465160810497,"905600465160810497,905601975500320768,905602480028995585,905608426578989056,905612982859718656,905773874603839488,905834864296984582,906198368317313024",false
905290355796533252,"905290355796533252,905290739441127424,905291247899815936,905291301989572608,905303271853756416,905375706133258241,905436819470340096,905525042053656576,905641379677691904",false
852844529778601985,"852844529778601985,852844865864044544,852845372338786305,852845811687981056,852846445497593856,852847738224037888,852849295363637248,852849301415972864,852851039145529345,852855015853236224,852855258824941569,852855792881590272,852856491862315008,852857118600376320,852857277220618241,852858988932759552,852859251961843712,852861295053459456,852862762317488129,852864413170315266,852867593702707202,852875062109589505,852925629653757956,852926075961266176,852951629460590596,853038647926562816,853051027095998465",false
892781499103277056,"892781499103277056,892788852061913088,892929465810079744,892948009738055680,892987852954456064,893075184755900417,893104031152963586",false
897502435593265152,"897502435593265152,897503095403421696,897503340958957569,897504112001994754,897504885591089153,897524701446246400",false
919231965471105024,"919231965471105024,919234070390829056,919235899350814721,919236052560179200,919312421017214976,921212020342566913",false
907697675184885760,"907697675184885760,907716706864451584,907748665808240640,907762130996281344,907774361884549120,907774422597152768,907787322325843968",false
828933929080086528,"828933929080086528,828939665390530560,828944861076168704,830733575158951936,831020881992413184",false
905590451876634624,"905590451876634624,905591813955870720,905592768327770113,905593524141387776",true
905682058621616128,"905682058621616128,905682341800042496,905682755882799104,905682820823113728,905683989679177728,905685188952416256,905690567270481922,905707718614413312,905773747403096065,905776691615854593,905782893515026432",true
903336023362547715,"903336023362547715,903337547107106818,903342976696496130,903343776961372161,903683758687182848",true
903528113631584256,"903528113631584256,903532987945328641,903538882364542977,903539822882504704,903541795648397312,903541968113852418,903542223438057472,903542614170918912,903543014114697216,903543222198087680,903543648327004160,903543993308389378,903544434343772160,903544911772794881,903545040592662528,903546836421447684,903585140743471104",true
904111594912841729,"904111594912841729,904112199668555780,904116743504883712,904118787225640960,904128403997171712,904128728514666496,904129134481244161,904141274017480704,904147288729288704,904148382888820736,904179222142488576,904237014920204288,904336264001966081,904347635858989056,904347881754251264,904351338678640641",false
905161219274940416,"905161219274940416,905161577200046081,905162253879693312,905162423161774082,905162576903974912,905162610668183552,905162619849367552,905162882425380864,905163333526896640,905163484354269185,905163732220817408,905164234555838469,905164292051357696,905165968183349249,905167096534925312,905168982692515844,905171408795443201,905171498083557376,905171557848371201,905172129787908099,905176178826272769,905182435561885696,905184480276729856,905185390293868544,905186152084361217,905186638757691393,905188428022734853,905192805571506176,905197047757783040,905204922383298560,905210389310398464,905222142664552449,905224724376104960,905245225882398720,905260930526793734,905265583612153856,905460965524824064,905467076353024000",false
901939374375370752,"901939374375370752,901943412483538944,901947591981596672,901954661560729601,901955145503694848,901961152581775366,901962265666211840,901964439796068352,901964782508556289,901964837353168897,901966674508820481,901972382344024064,901972719775907842,901974513914486784,901974566917988352,901978392957861888,901978507198177280,901980766493483008,901985136434184192,901991925049430016,902029560954408961,902163888707383297,902232934421110791,902304070152704000,902473209509011456,904653380114624512",false
902006921523331073,"902006921523331073,902008163888594945,902008302921424898,902020241403899904,902107544927309824,902124246196862977,902131426958745600,902158767965454336,902293525705789440,902314100902023168",false
443938194715713536,"443938194715713536,443939406823436288,443939729071820801,443940322209329152,443940443219570689,443941090115088384,443941459134140417,443941497541754880,443941649555533825,443942694612508673,443953494765367296,443985646969843712",true
774165935041093633,"774165935041093633,774166799168352256,774167681645764609,774168846429134848,774178049445076992,774178449573289986,774180241463881728,774187987798110208,774190206547333120,774190716046209024,774207455609823237,774214641652203520,774215338787352576,774218047162687488,774232386032635905,774236260324020224,774257092899110912,774267519406190592,774365444308213760,777843495763664901",true
909084965035487232,"909084965035487232,909085109407686657,909085971714658304,909086108897677312,909086723627503617,909089152486043652,909107907840692224,909111373451419648",true
902542822540173314,"902542822540173314,902542921118994434,902543013846581249,902546252025520129,902552099048841216,902558531957678080,902746794576183296",false
902134516575346688,"902134516575346688,902134773308473344,902135419877302272,902135423589343232,902137188548317184,902138490430861314,902139676752060416,902143792463175681,902145591463084034,902148772607688704,902152938977681408,902170459059486720,902171392149520384,902173136443015168,902176493404639232,902199172786380800,902223742629269505,902230992353726465,902268342081224704,902335483622989825,902476606782005248,902503873331335170",false
902595384635043840,"902595384635043840,902598626039304192,902598683358875648,902600332169097216,902603984967319552,902604546349858816",false
986750534886424576,"986750534886424576,986751085862948864,986751487945551873,986751690467557376,986751777130340352,986751990507057153,986752208363454464",true
987801763850809344,"987801763850809344,987802270585638913,987815880372424705,987816276495040512,987848767171907584,987908498091577344,987952602963996672,987956393385672704,988015563933962240,988030220753088512,988139971566489600,988226848181112833",true
987323105524768769,"987323105524768769,987323413453770753,987323454843170816,987324882726744065,987325675735535617,987325775350247424",true
939234401681944576,"939234401681944576,939234528824086530,939234846878072834,939235323355238401,939235623000457217,939235864932159488,939236149070929920,939236382152695808,939237135219150848,939238487152140288,939248089856118786,939248209431588865,939258548298579970,939307798525071360,939327309768622081,939399138680168450,939399861287505921,939493336678723584,939507963093385216,939527005225156609,939556840051896326,939643141694640128",true
951976286301204480,"951976286301204480,951976715357573121,951977378753818624,951978933758574592,951979616100524032,951982101485809665,952002837243822080,952070086621200384",true
935577591850979329,"935577591850979329,935583173798481920,935595769691889664,935600163355287553,935607455345774593,935608294810333184,935623342245101568,935629658011394049,935636185719889920,935720292797894656,935800382114222080,936378964901113856",unverified
897715873145913344,"897715873145913344,897718582787936257,897732897809063937,897747646500175873,898481528652447745",unverified
872300483272114177,"872300483272114177,872300816870330370,872303411055689729,872303976695422976,872304497267179522,872304946514939906,872305025623744512,872305576910389249,872305662231011330,872306492988424192,872306727164796932,872307153733906432,872307340950818818,872307959405084672,872308142478118915,872308579042299904,872309210314403841,872309713878351873,872309764138598403,872310136408342528,872310320588574721,872310826811654145,872310912899788802,872311435841458177,872312103327215616,872313065651523590,872313402282188801,872314313721204738,872314963511128065,872315232898744320,872316730462404609,872316957806252033,872317200824250368,872318073101062144,872319561395298304",true
914684276477710336,"914684276477710336,914684769832546309,914684873490796544,914685298902224896,914685754655178752,914686192985296896,914686241374793728,914686289286492160,914686391950462977,914686596544438272,914686821405044737,914686971733143552,914687175777816576,914687193536503808,914688648326602752,914688863385374720,914689372770979840,914690209870049280,914691735636336640,914692594352906240,914693752903671808,914695232867979264,914695666718461952,914701506808606722,914702587240308736,914704003816095747,914704665157054464,914708967556870145,914713604347138048,914714231068532741,914714827511214080,914722864741445632,914751235709956096,914751395126849536,914752968695668736,914754087517933568,914756779078291456,914795918653841409,914817828611600384,914818835169071105,914819248110829570,914833324606181376,914836385944756224,914839772568408064,914845749036318720,914851804042678272,914851859050958853,914854933236723718,914855455024979968,914865665554644992,914866919001542656,914867873704763399,914868015845474305,914868908880011264,914870243813666816,914870352915951618,914872877136138240,914873158502580224,914873889603321857,914876016618860545,914876215965753346,914881507147309056,914881685342191616,914883600822259713,914889517676613632,914894111441686529,914898857720520704,914902472564641794,914918217117720582,914921943903690752,914923796452306946,914929119598710787,914961483288731648,914969645278302208,914983460141383680,914984916848447488,915029664699166723,915039685948334081,915044093176291329,915074983151403008,915075077745577984,915092051204521984,915122046060900352,915177757927182336,915180874416738304,915243025596592129,915282940229181440,915283033770532864,915367201464451072,915374641148858368,915423598503792640,915587820814729216,916013099634720768",unverified
914582144952995840,"914582144952995840,914632109465260033,914717424598917121,914828408223420416,915694727885754368",unverified
941305217454403584,"941305217454403584,941314271585210369,941389979816812544,941601279440244736",false
934828842505723904,"934828842505723904,934829806927187969,934831447617232898,934832630746505216,934832746157002752,934834753425104896,934837102503710726,934837957554565121,934839248305446912,934840442444746752,934841460985356289,934843254528466945,934846151756603394,934848346853920768,934849500635688961,934849728726142976,934854883202781184,934855502160416769,934860873541341184,934862953383432193,934863166747668480,934865068252188674,934867019257864193,934868212528943105,934868287401480192,934868567832645637,934868837199175681,934875827711471616,934882974679601152,934884122505482241,934889848984559623,934890362946179073,934892756962545664,934902030124093442,934916783164788736,934916858456702976,934917734890201088,934921911804579847,934924820197896193,934992964371255296,935024391091605505,935025652297846785,935036822035542016,935036983625310208,935045923499016193,935047431007490048,935057406144516096,935064365631406080,935065615018221568,935080042773864448,935105077433569280,935112445693218817,935113935258312706,935133453846241280,935134363716673536,935152240972763141,935156304376664064,935168278829428737,935179194551689216,935183372304945154,935187528788905984,935191634265899008,935198558839607296,935201611550511105,935212047209500673,935222572131766272,935274284494344192,935367214722674688,935372695113555970,935452908614832130,935457430334558208,935477420806868992,935491286521597954,935539678257786881,935645295622402049,935733263162839040,935745970180182016,935746620825784320,935750086621097984,935751277694345217,935794252646412288,935824639137320960,935912830850818048,935925440274890752,936078347594899456,936203229901328386,936560709089005568,936670704799494146,936856853698318336,937403219520688128,939380851674177537,940455814594203648,940477715458809857,943599473116303362,943600096838672384,943603267518586880,943624343736737792,943723413398609920,955751746177028096",false
934715071757819904,"934715071757819904,934722895011565568,934747500526874624,934785392728997889,934813810292150273,934836464495550465,934845903764148224,934863269155819527,934925891335020545,935040787867488257,935085480361824256,935352947436900352,935485363727904769,935485943598915584,936442123930435584",false
945845194699759616,"945845194699759616,945845499093020673,945845589899730946,945846037092036608,945846331100233730,945846380790145025,945846710076628992,945847084208611329,945847430058258432,945847627895197696,945848413207359488,945848926170738689,945850445091823617,945850741167570944,945851190457307136,945852066580353024,945854341960777728,945854448038850560,945855138236944385,945855486653583361,945856151413018624,945856571967508480,945857065196462080,945857153625214977,945858578627178496,945858886380093442,945859631435231232,945860291845345280,945861210049671169,945863148942139393,945863793875267584,945864085211697153,945865418983473157,945867007932628994,945867285566070784,945870290663374848,945870956609781760,945873595766472705,945878019817779201,945878360177152005,945883995564314624,945886566739668992,945891478420803584,945892284570193922,945922264263987200,945942442720641025,945953439888150528,945973025979142144,945976414616145920,945978841088036864,945979777026052098,945992443912249344,946012084957077504,946016298005299200,946024727826624512,946035065196343296,946053964684029952,946056918790955008,946057216355790848,946059004949794816,946061986701250560,946070418145906693,946084451230015488,946091642683043840,946098102380896257,946114613770440704,946121270306861057,946225570890878977,946329307944759296,946469826284814336,946536318904958981,946574338450341889,947632693294059522,947974313705172993",false
830469481621241857,"830469481621241857,830469600328482816,830469794071732224,830469823385784321,830470325691351040,830470360743211008,830470518813913088,830470630541709312,830470662720516096,830470667959046144,830470843503218688,830470935442399232,830471235020652544,830471366897852417,830471429128908800,830471703138426880,830472185114402816,830472359459028993,830473769898516481,830473820930596864,830473874978414592,830474986909376513,830475472890888197,830475576628609024,830476847687299074,830478365522030593,830478717210107904,830481364759748613,830483025016213504,830486006377885696,830492663174615040,830498099546116096,830498613277114368,830510249060794369,830513172650086400,830522819037503488,830527732287143938,830532889230114816,830535019185647616,830537424895868933,830542208893845505,830610478359535620,830864533195542529,830905715069968387,831232266189803521",false
938787800974950400,"938787800974950400,938788356246425601,938792702912749568,938797517864566784,938797722152222720,938799980663382016,938800538832986112,938805443044003840",false
940078473061609472,"940078473061609472,940079832162910208,940081214362288129,940083306271358976,940083976747675648,940109966261628928,940115108352606208,940166941964152832,940186106271797249,940192849332768770,940213985563037697,940222435831549952,940227511220400134,940239828821651457,940240599478702081,940246766334676992,940278639496704000,940325468217098240,940408222648881157,940839899019862018,941727586765492224",false
904762977185808385,"904762977185808385,904763799588175872,904763943557718016,904764117017174016,904766093671243776,904767389593690116,904768418884276224,904768514459811840,904768844333432832,904769564034125824,904771884998434816,904772403036913666,904772943686848516,904773488178860033,904774032117178374,904775690351980547,904778025300000771,904789817405444096,904790588427526149,904791420376055810,904791848379658240,904792268556652548,904792927276294144,904793768171274240,904853309738991616,904957677926801408,905094471372627968,905096646064619521",true
909982405167067136,"909982405167067136,909983179347517447,909986104543207425,909986788130689025,909998621868691457,910008203580198913",false
910121722149527552,"910121722149527552,910137081997008896,910138070372110336,910149613960736768,910150291022114816,910233880946454528",false
910024540578869248,"910024540578869248,910025642359578624,910031701572595712,910189251756740609,910207783668248576,910208682532773888,910212029343866880,910267418680971264,910267893711065089,910566412053286913",false
904725019372253184,"904725019372253184,904725710794887169,904735970360258562,904738633000898560,904852287096573952,904879228696571904",false
784118929799073793,"784118929799073793,784119184825483264,784120792955117568,784121303401889793,784128534759563264,784130641885556736,784132406076907520,784132637283717123,784144643839623168,784156802862768128,784519106103955456",true
784316107645603840,"784316107645603840,784316327414464512,784316367025471488,784316368803930112,784317308692869120,784317948966031362,784319470542069760,784319898621128705,784320308484333568,784320520049176578,784321338257182720,784326915536490496,784327826828763136,784333939955470338,784334342235394048,784335311027392512,784338025987788800,784349194144198656,784360749489676288,784501120936869890,784591019614605312",true
784216706080178176,"784216706080178176,784217147136278528,784217285728677888,784217331861889025,784217348219691009,784217421242507264,784217512321818625,784217667792084992,784217734829727744,784217735869763584,784217798197202945,784217811698626560,784217854094770178,784217856225390592,784218167094697984,784218451518906368,784218856680067073,784219104542502912,784220330856415233,784220415182901249,784220490445492224,784220577036775426,784221687462100992,784224104429658112,784224961204523008,784225232437456896,784228246590136320,784228357277831168,784228767262646272,784229404440424448,784229587748265984,784248024885137408,784254556284805120,784255647978168321,784314636766031873,784328840797487105,784375666217066496",true
644j1f,"644j1f,dfzcs15,dfzcs9g,dfzcty5,dfzcvnh,dfzd2ej,dfzgv53",false
46yxoy,"46yxoy,d08w400,d08y9vc,d096cv8,d0ac82t",false
5938df,"5938df,d95b5rd,d95b76n,d95ba50,d95cumj,d95d2io,d95gewp,d95gfmb,d95gg51,d95gk6d",unverified
6o9ozz,"6o9ozz,dkforfa,dkfp7x9,dkfq5c6,dkfqr94,dkfrvxr,dkfsfyu,dkftacy,dkfukrz,dkfumf0,dkfuyoo,dkfvgtt,dkfvqa3,dkfwfm2,dkfxh4d,dkfxshs,dkfy6kn,dkfy95t,dkg1m6l,dkg1re9,dkg3aqq,dkg6fkm,dkg79t9,dkg7ar3,dkgad2e,dkh19wj,dkh4lad",false
